Personnes et corps	🧑🏼‍🤝‍🧑🏾	people holding hands: medium-light skin tone, medium-dark skin tone
Personnes et corps	🧑🏼‍🤝‍🧑🏿	people holding hands: medium-light skin tone, dark skin tone
Personnes et corps	🧑🏽‍🤝‍🧑🏻	people holding hands: medium skin tone, light skin tone
Personnes et corps	🧑🏽‍🤝‍🧑🏼	people holding hands: medium skin tone, medium-light skin tone
Personnes et corps	🧑🏽‍🤝‍🧑🏽	people holding hands: medium skin tone
Personnes et corps	🧑🏽‍🤝‍🧑🏾	people holding hands: medium skin tone, medium-dark skin tone
Personnes et corps	🧑🏽‍🤝‍🧑🏿	people holding hands: medium skin tone, dark skin tone
Personnes et corps	🧑🏾‍🤝‍🧑🏻	people holding hands: medium-dark skin tone, light skin tone
Personnes et corps	🧑🏾‍🤝‍🧑🏼	people holding hands: medium-dark skin tone, medium-light skin tone
Personnes et corps	🧑🏾‍🤝‍🧑🏽	people holding hands: medium-dark skin tone, medium skin tone
Personnes et corps	🧑🏾‍🤝‍🧑🏾	people holding hands: medium-dark skin tone
Personnes et corps	🧑🏾‍🤝‍🧑🏿	people holding hands: medium-dark skin tone, dark skin tone
Personnes et corps	🧑🏿‍🤝‍🧑🏻	people holding hands: dark skin tone, light skin tone
Personnes et corps	🧑🏿‍🤝‍🧑🏼	people holding hands: dark skin tone, medium-light skin tone
Personnes et corps	🧑🏿‍🤝‍🧑🏽	people holding hands: dark skin tone, medium skin tone
Personnes et corps	🧑🏿‍🤝‍🧑🏾	people holding hands: dark skin tone, medium-dark skin tone
Personnes et corps	🧑🏿‍🤝‍🧑🏿	people holding hands: dark skin tone
Personnes et corps	👭	women holding hands
Personnes et corps	👭🏻	women holding hands: light skin tone
Personnes et corps	👩🏻‍🤝‍👩🏼	women holding hands: light skin tone, medium-light skin tone
Personnes et corps	👩🏻‍🤝‍👩🏽	women holding hands: light skin tone, medium skin tone
Personnes et corps	👩🏻‍🤝‍👩🏾	women holding hands: light skin tone, medium-dark skin tone
Personnes et corps	👩🏻‍🤝‍👩🏿	women holding hands: light skin tone, dark skin tone
Personnes et corps	👩🏼‍🤝‍👩🏻	women holding hands: medium-light skin tone, light skin tone
Personnes et corps	👭🏼	women holding hands: medium-light skin tone
Personnes et corps	👩🏼‍🤝‍👩🏽	women holding hands: medium-light skin tone, medium skin tone
Personnes et corps	👩🏼‍🤝‍👩🏾	women holding hands: medium-light skin tone, medium-dark skin tone
Personnes et corps	👩🏼‍🤝‍👩🏿	women holding hands: medium-light skin tone, dark skin tone
Personnes et corps	👩🏽‍🤝‍👩🏻	women holding hands: medium skin tone, light skin tone
Personnes et corps	👩🏽‍🤝‍👩🏼	women holding hands: medium skin tone, medium-light skin tone
Personnes et corps	👭🏽	women holding hands: medium skin tone
Personnes et corps	👩🏽‍🤝‍👩🏾	women holding hands: medium skin tone, medium-dark skin tone
Personnes et corps	👩🏽‍🤝‍👩🏿	women holding hands: medium skin tone, dark skin tone
Personnes et corps	👩🏾‍🤝‍👩🏻	women holding hands: medium-dark skin tone, light skin tone
Personnes et corps	👩🏾‍🤝‍👩🏼	women holding hands: medium-dark skin tone, medium-light skin tone
Personnes et corps	👩🏾‍🤝‍👩🏽	women holding hands: medium-dark skin tone, medium skin tone
Personnes et corps	👭🏾	women holding hands: medium-dark skin tone
Personnes et corps	👩🏾‍🤝‍👩🏿	women holding hands: medium-dark skin tone, dark skin tone
Personnes et corps	👩🏿‍🤝‍👩🏻	women holding hands: dark skin tone, light skin tone
Personnes et corps	👩🏿‍🤝‍👩🏼	women holding hands: dark skin tone, medium-light skin tone
Personnes et corps	👩🏿‍🤝‍👩🏽	women holding hands: dark skin tone, medium skin tone
Personnes et corps	👩🏿‍🤝‍👩🏾	women holding hands: dark skin tone, medium-dark skin tone
Personnes et corps	👭🏿	women holding hands: dark skin tone
Personnes et corps	👫	woman and man holding hands
Personnes et corps	👫🏻	woman and man holding hands: light skin tone
Personnes et corps	👩🏻‍🤝‍👨🏼	woman and man holding hands: light skin tone, medium-light skin tone
Personnes et corps	👩🏻‍🤝‍👨🏽	woman and man holding hands: light skin tone, medium skin tone
Personnes et corps	👩🏻‍🤝‍👨🏾	woman and man holding hands: light skin tone, medium-dark skin tone
Personnes et corps	👩🏻‍🤝‍👨🏿	woman and man holding hands: light skin tone, dark skin tone
Personnes et corps	👩🏼‍🤝‍👨🏻	woman and man holding hands: medium-light skin tone, light skin tone
Personnes et corps	👫🏼	woman and man holding hands: medium-light skin tone
Personnes et corps	👩🏼‍🤝‍👨🏽	woman and man holding hands: medium-light skin tone, medium skin tone
Personnes et corps	👩🏼‍🤝‍👨🏾	woman and man holding hands: medium-light skin tone, medium-dark skin tone
Personnes et corps	👩🏼‍🤝‍👨🏿	woman and man holding hands: medium-light skin tone, dark skin tone
Personnes et corps	👩🏽‍🤝‍👨🏻	woman and man holding hands: medium skin tone, light skin tone
Personnes et corps	👩🏽‍🤝‍👨🏼	woman and man holding hands: medium skin tone, medium-light skin tone
Personnes et corps	👫🏽	woman and man holding hands: medium skin tone
Personnes et corps	👩🏽‍🤝‍👨🏾	woman and man holding hands: medium skin tone, medium-dark skin tone
Personnes et corps	👩🏽‍🤝‍👨🏿	woman and man holding hands: medium skin tone, dark skin tone
Personnes et corps	👩🏾‍🤝‍👨🏻	woman and man holding hands: medium-dark skin tone, light skin tone
Personnes et corps	👩🏾‍🤝‍👨🏼	woman and man holding hands: medium-dark skin tone, medium-light skin tone
Personnes et corps	👩🏾‍🤝‍👨🏽	woman and man holding hands: medium-dark skin tone, medium skin tone
Personnes et corps	👫🏾	woman and man holding hands: medium-dark skin tone
Personnes et corps	👩🏾‍🤝‍👨🏿	woman and man holding hands: medium-dark skin tone, dark skin tone
Personnes et corps	👩🏿‍🤝‍👨🏻	woman and man holding hands: dark skin tone, light skin tone
Personnes et corps	👩🏿‍🤝‍👨🏼	woman and man holding hands: dark skin tone, medium-light skin tone
Personnes et corps	👩🏿‍🤝‍👨🏽	woman and man holding hands: dark skin tone, medium skin tone
Personnes et corps	👩🏿‍🤝‍👨🏾	woman and man holding hands: dark skin tone, medium-dark skin tone
Personnes et corps	👫🏿	woman and man holding hands: dark skin tone
Personnes et corps	👬	men holding hands
Personnes et corps	👬🏻	men holding hands: light skin tone
Personnes et corps	👨🏻‍🤝‍👨🏼	men holding hands: light skin tone, medium-light skin tone
Personnes et corps	👨🏻‍🤝‍👨🏽	men holding hands: light skin tone, medium skin tone
Personnes et corps	👨🏻‍🤝‍👨🏾	men holding hands: light skin tone, medium-dark skin tone
Personnes et corps	👨🏻‍🤝‍👨🏿	men holding hands: light skin tone, dark skin tone
Personnes et corps	👨🏼‍🤝‍👨🏻	men holding hands: medium-light skin tone, light skin tone
Personnes et corps	👬🏼	men holding hands: medium-light skin tone
Personnes et corps	👨🏼‍🤝‍👨🏽	men holding hands: medium-light skin tone, medium skin tone
Personnes et corps	👨🏼‍🤝‍👨🏾	men holding hands: medium-light skin tone, medium-dark skin tone
Personnes et corps	👨🏼‍🤝‍👨🏿	men holding hands: medium-light skin tone, dark skin tone
Personnes et corps	👨🏽‍🤝‍👨🏻	men holding hands: medium skin tone, light skin tone
Personnes et corps	👨🏽‍🤝‍👨🏼	men holding hands: medium skin tone, medium-light skin tone
Personnes et corps	👬🏽	men holding hands: medium skin tone
Personnes et corps	👨🏽‍🤝‍👨🏾	men holding hands: medium skin tone, medium-dark skin tone
Personnes et corps	👨🏽‍🤝‍👨🏿	men holding hands: medium skin tone, dark skin tone
Personnes et corps	👨🏾‍🤝‍👨🏻	men holding hands: medium-dark skin tone, light skin tone
Personnes et corps	👨🏾‍🤝‍👨🏼	men holding hands: medium-dark skin tone, medium-light skin tone
Personnes et corps	👨🏾‍🤝‍👨🏽	men holding hands: medium-dark skin tone, medium skin tone
Personnes et corps	👬🏾	men holding hands: medium-dark skin tone
Personnes et corps	👨🏾‍🤝‍👨🏿	men holding hands: medium-dark skin tone, dark skin tone
Personnes et corps	👨🏿‍🤝‍👨🏻	men holding hands: dark skin tone, light skin tone
Personnes et corps	👨🏿‍🤝‍👨🏼	men holding hands: dark skin tone, medium-light skin tone
Personnes et corps	👨🏿‍🤝‍👨🏽	men holding hands: dark skin tone, medium skin tone
Personnes et corps	👨🏿‍🤝‍👨🏾	men holding hands: dark skin tone, medium-dark skin tone
Personnes et corps	👬🏿	men holding hands: dark skin tone
Personnes et corps	💏	kiss
Personnes et corps	💏🏻	kiss: light skin tone
Personnes et corps	💏🏼	kiss: medium-light skin tone
Personnes et corps	💏🏽	kiss: medium skin tone
Personnes et corps	💏🏾	kiss: medium-dark skin tone
Personnes et corps	💏🏿	kiss: dark skin tone
Personnes et corps	🧑🏻‍❤️‍💋‍🧑🏼	kiss: person, person, light skin tone, medium-light skin tone
Personnes et corps	🧑🏻‍❤️‍💋‍🧑🏽	kiss: person, person, light skin tone, medium skin tone
Personnes et corps	🧑🏻‍❤️‍💋‍🧑🏾	kiss: person, person, light skin tone, medium-dark skin tone
Personnes et corps	🧑🏻‍❤️‍💋‍🧑🏿	kiss: person, person, light skin tone, dark skin tone
Personnes et corps	🧑🏼‍❤️‍💋‍🧑🏻	kiss: person, person, medium-light skin tone, light skin tone
Personnes et corps	🧑🏼‍❤️‍💋‍🧑🏽	kiss: person, person, medium-light skin tone, medium skin tone
Personnes et corps	🧑🏼‍❤️‍💋‍🧑🏾	kiss: person, person, medium-light skin tone, medium-dark skin tone
Personnes et corps	🧑🏼‍❤️‍💋‍🧑🏿	kiss: person, person, medium-light skin tone, dark skin tone
Personnes et corps	🧑🏽‍❤️‍💋‍🧑🏻	kiss: person, person, medium skin tone, light skin tone
Personnes et corps	🧑🏽‍❤️‍💋‍🧑🏼	kiss: person, person, medium skin tone, medium-light skin tone
Personnes et corps	🧑🏽‍❤️‍💋‍🧑🏾	kiss: person, person, medium skin tone, medium-dark skin tone
Personnes et corps	🧑🏽‍❤️‍💋‍🧑🏿	kiss: person, person, medium skin tone, dark skin tone
Personnes et corps	🧑🏾‍❤️‍💋‍🧑🏻	kiss: person, person, medium-dark skin tone, light skin tone
Personnes et corps	🧑🏾‍❤️‍💋‍🧑🏼	kiss: person, person, medium-dark skin tone, medium-light skin tone
Personnes et corps	🧑🏾‍❤️‍💋‍🧑🏽	kiss: person, person, medium-dark skin tone, medium skin tone
Personnes et corps	🧑🏾‍❤️‍💋‍🧑🏿	kiss: person, person, medium-dark skin tone, dark skin tone
Personnes et corps	🧑🏿‍❤️‍💋‍🧑🏻	kiss: person, person, dark skin tone, light skin tone
Personnes et corps	🧑🏿‍❤️‍💋‍🧑🏼	kiss: person, person, dark skin tone, medium-light skin tone
Personnes et corps	🧑🏿‍❤️‍💋‍🧑🏽	kiss: person, person, dark skin tone, medium skin tone
Personnes et corps	🧑🏿‍❤️‍💋‍🧑🏾	kiss: person, person, dark skin tone, medium-dark skin tone
Personnes et corps	👩‍❤️‍💋‍👨	kiss: woman, man
Personnes et corps	👩🏻‍❤️‍💋‍👨🏻	kiss: woman, man, light skin tone
Personnes et corps	👩🏻‍❤️‍💋‍👨🏼	kiss: woman, man, light skin tone, medium-light skin tone
Personnes et corps	👩🏻‍❤️‍💋‍👨🏽	kiss: woman, man, light skin tone, medium skin tone
Personnes et corps	👩🏻‍❤️‍💋‍👨🏾	kiss: woman, man, light skin tone, medium-dark skin tone
Personnes et corps	👩🏻‍❤️‍💋‍👨🏿	kiss: woman, man, light skin tone, dark skin tone
Personnes et corps	👩🏼‍❤️‍💋‍👨🏻	kiss: woman, man, medium-light skin tone, light skin tone
Personnes et corps	👩🏼‍❤️‍💋‍👨🏼	kiss: woman, man, medium-light skin tone
Personnes et corps	👩🏼‍❤️‍💋‍👨🏽	kiss: woman, man, medium-light skin tone, medium skin tone
Personnes et corps	👩🏼‍❤️‍💋‍👨🏾	kiss: woman, man, medium-light skin tone, medium-dark skin tone
Personnes et corps	👩🏼‍❤️‍💋‍👨🏿	kiss: woman, man, medium-light skin tone, dark skin tone
Personnes et corps	👩🏽‍❤️‍💋‍👨🏻	kiss: woman, man, medium skin tone, light skin tone
Personnes et corps	👩🏽‍❤️‍💋‍👨🏼	kiss: woman, man, medium skin tone, medium-light skin tone
Personnes et corps	👩🏽‍❤️‍💋‍👨🏽	kiss: woman, man, medium skin tone
Personnes et corps	👩🏽‍❤️‍💋‍👨🏾	kiss: woman, man, medium skin tone, medium-dark skin tone
Personnes et corps	👩🏽‍❤️‍💋‍👨🏿	kiss: woman, man, medium skin tone, dark skin tone
Personnes et corps	👩🏾‍❤️‍💋‍👨🏻	kiss: woman, man, medium-dark skin tone, light skin tone
Personnes et corps	👩🏾‍❤️‍💋‍👨🏼	kiss: woman, man, medium-dark skin tone, medium-light skin tone
Personnes et corps	👩🏾‍❤️‍💋‍👨🏽	kiss: woman, man, medium-dark skin tone, medium skin tone
Personnes et corps	👩🏾‍❤️‍💋‍👨🏾	kiss: woman, man, medium-dark skin tone
